 Mean of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve,is_pulsar
103.875,0.541946386,2.361204013,15.14185874,0
115.2578125,0.16926548,16.98076923,54.41181812,0
135.671875,-0.753628929,7.484113712,34.49733035,0
122.9921875,-0.326319803,2.183946488,14.3967182,0
126.4140625,-0.532209426,2.147157191,17.20207706,0
123.03125,0.281256786,1.724080268,11.3865256,0
123.453125,0.259005915,5.361204013,26.87615534,0
121.0078125,-0.170913937,3.026755853,17.79554884,0
121.5234375,0.351683317,2.20819398,18.79018903,0
111.546875,-0.041635061,1.019230769,13.06878374,0
133.09375,-0.170614756,1.509197324,12.9345826,0
124.765625,-0.080406563,3.25083612,22.7033131,0
124.5078125,-0.418974548,2.909698997,17.04342887,0
137.484375,0.734493176,1.592809365,12.57927033,0
90.7109375,1.342956285,2.735785953,21.03537609,0
87.8359375,2.445834491,1.984113712,16.61678791,0
149.9765625,0.033796562,2.974916388,15.51957571,0
142.921875,-0.228604333,2.824414716,16.88870531,0
120.6953125,0.459082291,1.254180602,13.59066942,0
114.609375,-0.264752367,10.89882943,39.95393207,0
42.2734375,30.85170959,24.42558528,56.14698205,1
21.0234375,39.75209174,87.51839465,58.71450821,1
132.6953125,-0.354097396,1.497491639,10.93317313,0
144.9609375,-0.572984438,3.523411371,17.60449795,0
127.109375,0.04741625,2.605351171,17.28411332,0
107.984375,0.217497178,1.2090301,13.23885732,0
119.7734375,0.012333173,6.096989967,30.98881486,0
111.390625,0.022779077,1.150501672,10.40850042,0
116.8828125,-0.353601098,1.859531773,13.55394281,0
102.0390625,-0.003708587,2.415551839,17.00168373,0
120.0546875,0.004193171,2.943143813,20.10387186,0
35.28125,32.56266993,86.63461538,87.93267286,1
88.9140625,3.025050807,2.95819398,18.80150473,0
90.8046875,0.978799325,3.422240803,23.2611639,0
93.7421875,1.740235367,3.171404682,18.50363478,0
103.234375,0.318244297,5.872909699,30.27856569,0
92.5859375,2.692644927,2.826086957,22.45288315,0
89.3046875,1.346755887,1.063545151,12.03058986,0
87.9140625,1.105450061,8.693979933,37.08901879,0
136.9921875,-0.195409579,2.240802676,14.17127225,0
128.84375,0.177978251,1.834448161,14.29272392,0
113.4375,1.138026615,1.498327759,15.41757122,0
127.5390625,-0.333478202,103.1011706,78.52862396,0
127.21875,-0.340639178,4.744983278,29.02281452,0
86.515625,3.140077405,0.68812709,8.978079558,0
87.5859375,2.486715599,2.035117057,16.75623293,0
107.5625,0.020800994,1.684782609,12.21553109,0
8.84375,51.3090457,151.7140468,75.04943858,1
145.65625,-0.104241733,1.560200669,14.20910095,0
95.3828125,0.435109453,7.170568562,31.28802976,1
117.453125,0.040236029,14.72742475,53.00900047,0
141.6484375,0.099358317,5.41722408,28.01843047,0
144.65625,0.054441832,17.19481605,50.50800135,0
114.46875,-0.011514669,4.805183946,31.10062437,0
126.3515625,-0.224866278,3.440635452,21.11773782,0
107.7578125,-0.130118131,2.731605351,15.11198016,0
104.90625,-0.185588612,1.878762542,12.47872506,0
118.8046875,0.716340717,2.596153846,16.17364858,0
128.6640625,-0.835771204,3.578595318,19.69452354,0
146.1796875,-0.274251371,15.72742475,47.96137608,0
111.0234375,0.784598204,1.427257525,16.44446089,0
29.46875,29.94905006,27.93227425,60.04716314,1
130.90625,0.135229081,1.090301003,11.10207457,0
35.625,36.53151479,40.31187291,66.1545436,1
120.171875,-0.399542344,89.16137124,93.13634885,0
110.8671875,0.733906463,2.77006689,19.96111957,0
126.078125,0.020104364,2.246655518,13.86889872,0
104.09375,-0.106868975,3.387959866,22.44193523,0
49.015625,10.5891811,12.48996656,41.17180822,1
102.625,0.464867524,2.843645485,17.46237622,0
126.2578125,0.78227285,2.950668896,19.58187702,0
105.0390625,-0.02159444,2.442307692,15.49811239,0
33.4140625,30.20788807,12.60535117,38.58749479,1
72.2265625,3.652710664,1.949832776,18.09448885,0
106.328125,-0.560335504,0.54180602,8.998276949,0
119.7265625,-0.554084018,0.467391304,7.946399043,0
103.3984375,0.264724106,17.21989967,52.53959461,0
121.8359375,0.933689231,10.84782609,41.02785073,0
114.1015625,0.02376477,1.488294314,11.29687692,0
135.8671875,-0.549744114,3.138795987,18.25632616,0
111.875,-0.371969107,3.310200669,18.69706386,0
94.8046875,0.514118331,2.552675585,15.01291755,0
127.5078125,0.268359144,1.295150502,11.63889555,0
111.703125,1.322954406,7.199832776,32.04195149,0
148.4453125,-0.305790112,2.200668896,17.92635994,0
116.2265625,1.259573808,5.403846154,28.59040614,1
87.34375,3.264305952,2.12458194,13.19389863,0
89.0390625,0.407286653,2.379598662,18.80203287,0
98.15625,0.36952738,2.454849498,16.93185639,0
94.2265625,0.8024133,6.358695652,30.62955815,0
130.8515625,0.094759926,2.673913043,16.93995954,0
112.6953125,0.054991904,68.43478261,88.57538365,0
120.3046875,0.240696588,3.201505017,20.24677268,0
137.484375,-0.062986987,3.546822742,20.35837731,0
108.21875,-0.216902799,2.736622074,15.21677355,0
134.3984375,-0.147462357,3.122073579,22.10434697,0
110.8515625,-0.302522337,49.840301,71.10285367,0
128.3359375,-0.065940749,2.431438127,14.25347983,0
132.1953125,-0.715535719,2.717391304,21.02531676,0
120.125,-0.205572132,8.824414716,36.89994978,0
114.3984375,-0.255480997,3.173913043,24.12214296,0
49.6484375,12.14572219,6.816053512,31.83774095,1
96.84375,0.781350407,2.463210702,15.34833506,0
108.3515625,0.686312494,2.531772575,16.79738076,0
121.6796875,-0.309902213,42.40050167,70.28136929,0
117.703125,-0.250897487,2.06187291,13.80663833,0
127.2734375,0.31438876,1.671404682,14.1162713,0
111.171875,-0.747335503,61.83110368,87.23791079,0
126.4921875,0.345807356,1.626254181,14.56854217,0
86.6640625,1.681159068,1.282608696,11.70750261,0
136.8828125,-0.447545993,3.076086957,19.54678968,0
90.609375,0.915319641,1.776755853,13.90523932,0
147.515625,-0.558530378,2.014214047,13.84707322,0
136.6015625,-0.132614536,1.518394649,15.25290134,0
117.421875,-0.075940335,1.413043478,11.35788871,0
85.6171875,1.679195734,2.214882943,13.44510004,0
128.046875,-0.710290938,2.629598662,16.74735821,0
115.3671875,-0.131439017,2.372073579,14.80478961,0
140.8046875,-0.728040811,16.6722408,57.21029621,0
129.1796875,-0.613328835,2.74916388,15.62094761,0
113.8203125,-0.321780522,1.030100334,12.52385404,0
106.6484375,-0.266371607,2.43645485,18.40537062,0
109.3203125,0.156100704,2.732441472,19.14808471,0
117.765625,0.694804103,1.589464883,15.62369532,0
102.25,-0.227574233,0.935618729,9.594105398,0
134.9375,-0.225288649,3.617892977,24.84528005,0
98.5625,2.51000163,7.641304348,35.19550176,0
82.96875,1.838208621,135.819398,97.80042896,0
94.0625,0.486468524,2.490802676,16.93709834,0
129.453125,-1.122277963,6.777591973,36.61848912,0
25.296875,19.67773429,88.72324415,57.10776788,1
91.4453125,0.189231658,97.15802676,83.53037585,0
109.765625,0.200025875,5.35367893,30.04290958,0
125.6171875,0.059618686,3.551003344,20.01775735,0
105.125,0.147250455,2.413879599,14.81096408,0
121.6171875,-0.673012715,13.02508361,38.23826516,0
118.625,0.09192107,8.804347826,33.28746559,0
139.375,-0.593557747,1.314381271,12.66370372,0
66.796875,0.007024439,1.111204013,13.05853204,0
89.4375,2.225240098,1.358695652,12.83973503,0
105.5859375,0.267243652,1.028428094,11.73227808,0
51.9921875,11.62790615,32.16638796,69.39900803,1
28.375,45.94404838,141.8603679,82.89301685,1
92.21875,3.488396068,2.419732441,20.53374933,0
104.0078125,1.14512361,3.02006689,20.94201899,0
119.71875,0.033218251,2.098662207,13.57015581,0
128.25,0.09274797,13.97658863,46.34896845,0
128.71875,-0.66423662,2.290133779,13.31965893,0
148.0546875,-0.160510693,24.63795987,63.96070489,0
122.8359375,0.213490402,2.811036789,16.14683083,0
115.9296875,-0.212935951,1.287625418,12.3234372,0
69.6953125,3.485575966,141.7809365,86.94584005,1
100.7890625,1.117147026,3.063545151,18.98210675,0
85.234375,2.597287723,1.732441472,15.16443817,0
97.359375,0.20857665,4.959866221,27.68202261,0
120.7890625,-0.082511234,6.772575251,31.61169797,0
114.2890625,0.911696383,0.972408027,12.57359903,0
106.7578125,0.312586573,1.306856187,15.98390662,0
85.3984375,3.693909489,11.95401338,44.68897037,1
94.0390625,0.559163435,7.966555184,31.20587403,0
169.5390625,0.624954452,127.6362876,94.41068219,0
111.9375,0.527252519,2.261705686,13.34965478,0
115.7578125,-0.059239749,12.11705686,41.52963253,0
113.2578125,-0.311258869,2.330267559,15.86008389,0
126.3515625,-0.36687134,2.174749164,12.64681267,0
129.2734375,0.52384614,6.260033445,29.26790864,0
90.734375,0.511665062,23.23829431,59.66940056,0
8.15625,62.86853087,128.3754181,67.90264793,1
125.3046875,0.567740709,3.110367893,23.06692733,0
106.5703125,-0.310108221,7.547658863,36.87770492,0
125.4296875,0.333334267,3.155518395,16.42396776,0
93.0625,1.090888663,1.214046823,14.93137042,0
140.0234375,0.48313081,2.142140468,17.04106383,0
100.34375,-0.072931137,1.72993311,15.70803238,0
120.9609375,-0.755387391,6.277591973,31.29680227,0
121.3203125,0.633896616,1.12541806,11.97185898,0
105.8515625,0.232863671,4.341137124,25.6381564,0
97.4140625,-0.059130119,1.04264214,13.62029352,0
119.3984375,-0.198148664,2.066053512,17.94570457,0
102.328125,0.724606734,2.545150502,17.56318174,0
118.125,-0.374223753,5.765886288,33.91532896,0
139.78125,0.514656645,1.357023411,14.77842341,0
90.7265625,1.114538492,4.698996656,24.96679465,0
128.875,-0.332868343,1.423913043,13.53566069,0
126.6953125,-0.152953786,0.538461538,10.2276443,0
141.9453125,0.159557705,4.448160535,25.00658418,0
68.7890625,9.559366931,23.5819398,60.38550188,1
58.125,7.674091626,129.2725753,78.3817151,1
126.015625,-0.350119066,5.257525084,27.01301375,0
116.3046875,-0.043753724,2.900501672,16.22642771,0
145.4609375,-0.206889254,2.846989967,16.31973074,0
116.1171875,0.634766677,1.735785953,13.99189052,0
109.171875,-0.163703037,1.983277592,14.1798548,0
71.796875,3.029052273,40.96404682,78.431837,0
89.2734375,1.22500651,2.79180602,20.35662727,0
122.1953125,-0.911384776,4.784280936,29.121392,0
74.5859375,5.285778538,1.915551839,15.77402268,0
113.65625,0.638595892,9.760033445,36.33852505,0
125.21875,-0.483476397,2.581939799,17.05673618,0
141.359375,-0.197691788,4.04264214,19.45646941,0
107.3984375,1.012960613,1.061036789,12.25968133,0
138.9609375,0.536304689,4.425585284,20.26918302,0
123.8671875,0.747510715,1.887123746,15.66811307,0
78.1484375,2.493464561,2.008361204,12.84776819,0
101.125,-0.181796385,1.781772575,13.46623557,0
122,-0.354852536,2.183946488,14.68161353,0
84.25,3.500716418,4.988294314,25.9131208,0
91.0234375,0.719521477,1.767558528,11.70667781,1
91.8984375,1.424161731,4.198996656,22.14173405,0
124.6484375,-0.30649376,6.968227425,35.65250338,0
106.2109375,0.760055641,2.925585284,15.87946806,0
97.984375,0.263468423,27.48327759,60.96164062,0
115.3828125,0.079828604,6.147993311,28.90372679,0
110.8203125,0.49858026,1.578595318,16.02515821,0
108.8046875,0.166819068,2.134615385,14.32258919,0
105.5546875,1.698503185,6.704013378,29.58926211,0
142.2578125,0.801579329,1.741638796,13.88495391,0
111.1875,0.756635314,9.872073579,39.72654676,0
133.5703125,-0.346824972,0.367892977,8.384974572,0
99.640625,0.281795601,4.872909699,29.37132077,0
93.453125,-0.047080562,1.842809365,11.42696922,0
76.96875,6.045174894,30.04264214,60.05531749,1
137.0546875,0.202524182,9.347826087,38.34994761,0
141.5859375,0.552312013,2.52090301,20.19268547,0
115.0078125,-0.232306531,3.233277592,18.40831742,0
96.375,0.233938959,2.515050167,16.74910094,0
80.4296875,3.026939979,1.122073579,13.8194333,0
42.578125,7.832819342,12.97157191,38.49884932,1
107.6328125,0.430087846,2.930602007,16.70047062,0
103.53125,0.956313202,1.974916388,12.29287417,0
126.4140625,-0.021389706,3.409698997,22.95369862,0
98.3828125,0.968920935,4.902173913,28.65078568,0
137.7265625,0.331912646,2.95735786,16.82819007,0
95.390625,1.029297781,2.308528428,20.65157588,0
116.03125,0.11690359,4.302675585,25.20790526,0
130.1484375,-0.194135508,1.891304348,15.77877659,0
131.3359375,-0.019588224,1.10367893,10.72322612,0
123.71875,-0.239400905,45.18979933,74.90071419,0
105.1171875,-0.177096853,3.532608696,23.58585201,0
95.3515625,0.831718126,2.79180602,17.95048838,0
124.890625,-0.153374611,3.99916388,23.92489291,0
107.6875,0.273828972,1.947324415,14.76900401,0
118.234375,-1.334542064,155.8160535,57.81721813,0
147.3125,-0.314013278,2.004180602,13.29850807,0
136.640625,-0.217797717,4.001672241,24.06377391,0
77.8984375,2.561157096,3.944816054,24.90836648,0
108.9453125,0.419033181,1.137123746,12.2039357,0
102.78125,1.248966476,2.346153846,14.11961243,0
92,2.477055239,0.857023411,13.43261863,0
103.4765625,0.614195367,1.91638796,14.45647483,0
109.421875,0.171187755,1.446488294,15.32942542,0
104.4921875,-0.198148613,2.296822742,12.29064236,0
156.734375,-0.226010962,80.73996656,78.01512443,0
86.765625,2.090761168,0.75083612,11.69897478,0
85.5703125,1.077781575,1.788461538,17.09684887,0
136.640625,-0.559781362,2.989966555,18.66004351,0
113.5390625,-0.656800942,2.846989967,18.87073169,0
119.1015625,0.80949599,2.652173913,20.48690961,0
127.7734375,0.629984861,2.255016722,17.95021031,0
22.7578125,47.66151616,36.72993311,55.21717361,1
130.109375,-0.196328702,2.959866221,19.96481172,0
124.359375,0.087732858,8.898829431,35.62737709,0
43.2265625,32.75339724,43.88461538,71.64244924,1
128.515625,0.465793377,2.568561873,16.04986424,0
121.078125,-0.140663537,13.09698997,43.9311253,0
137.0078125,-0.205429526,9.205685619,40.21719255,0
107.7265625,0.121471524,1.992474916,19.83858214,0
105.4140625,0.026061998,2.454849498,15.8596626,0
100.921875,0.343091446,2.240802676,16.5527597,0
110.9609375,-0.440820048,2.116220736,13.22296716,0
78.5,2.602343681,4.837792642,23.08002893,0
45.546875,23.67373009,15.60702341,44.83227103,1
116.34375,-0.353824516,6.054347826,31.90547635,0
114.7109375,0.582672266,1.197324415,13.25916833,0
112.4765625,0.611916493,2.136287625,13.80952561,0
177.7421875,1.410906778,203.8177258,60.17895737,0
144.890625,0.082545759,2.364548495,17.04011245,0
126.7890625,1.305034562,1.459866221,12.343098,0
136.1484375,0.151379148,1.41638796,15.25964355,0
117.5234375,0.394391317,3.678929766,20.95437609,0
119.3125,-0.178138046,18.53762542,50.54223793,0
121.3515625,-0.382943192,1.99916388,15.36928373,0
89.6171875,0.501992725,5.317725753,21.77889931,0
126.671875,-0.333998625,0.763377926,11.14176046,0
94.671875,0.676576695,0.899665552,12.54876641,0
88.3828125,1.551891228,2.587792642,18.8068821,0
119.6796875,-0.184385587,1.702341137,15.72181965,0
91.296875,3.695525235,3.658862876,21.59808489,0
78.859375,3.189444085,7.641304348,34.51013035,0
107.8125,-0.25997621,4.508361204,22.93405036,0
129.609375,-0.220739869,3.433946488,25.07796841,0
30.3359375,24.78356363,73.26505017,62.77812351,1
112.1875,-0.180602577,7.162207358,28.34631938,0
91,1.041257986,2.112876254,14.09688649,0
81.0859375,3.424507519,11.67307692,44.34816995,1
11.6328125,26.19057963,122.166388,66.89629003,1
102.7421875,0.46003551,1.628762542,14.56829065,0
87.4609375,0.674431663,93.96070234,93.90968742,0
119.1953125,0.296189447,2.931438127,21.3793648,0
91.46875,1.362571262,2.407190635,13.61992129,0
120.0546875,0.040545712,1.216555184,15.09155205,0
119.53125,0.230722749,4.178093645,22.09997552,0
113.9453125,0.378204006,5.216555184,23.28385463,0
101.5078125,0.425280309,5.118729097,26.47200106,0
114.0703125,0.384833887,3.674749164,22.45479438,0
132.6875,0.17110092,4.462374582,24.69952044,0
86.359375,2.375128621,4.632107023,29.35132205,0
71.78125,13.22299011,20.20986622,52.92752604,1
91.171875,0.174486056,4.806856187,28.3260753,0
117.5390625,0.217889878,1.89548495,17.92976672,0
189.734375,1.868564095,147.0192308,76.99978585,0
111.1796875,-0.114048765,1.672240803,15.93516122,0
119.484375,-0.112167573,0.99916388,9.279612239,0
17.7578125,38.24254145,102.8294314,70.89666513,1
108.625,0.921046288,4.484949833,27.31267499,0
135.421875,-0.231491682,1.421404682,12.05407313,0
118.578125,1.700915466,1.821070234,11.62059457,0
94.5703125,1.663375173,1.676421405,11.06667899,0
113.2265625,0.868265087,2.010869565,12.30713618,0
107.3828125,0.168205992,2.122909699,14.14163107,0
136.296875,-0.089395096,98.73160535,96.06576467,0
114.171875,0.365267311,1.903846154,17.40756626,0
137.125,0.02390955,8.198996656,41.15726262,0
121.9765625,-0.186880983,3.994983278,23.57223953,0
136.0703125,-0.401197762,3.049331104,22.17843588,0
117.546875,0.559920218,27.89882943,51.79286277,0
94.921875,0.971594141,30.57023411,68.82130598,0
81.6171875,1.759305663,6.045150502,29.85482659,1
120.6484375,0.421163166,7.789297659,33.31966014,0
93.4296875,1.605419936,10.03511706,35.25964994,0
84.2421875,1.108972216,2.113712375,17.74632034,0
118.2890625,-0.130182446,3.29264214,23.29065251,0
92.953125,4.99227648,8.152173913,36.17957701,1
128.1171875,0.335259573,3.775919732,18.96357066,0
120.5,-0.470013898,2.801003344,15.56609166,0
136.296875,-0.839473147,8.279264214,38.55522823,0
131.921875,0.08424766,2.112876254,15.9772979,0
115.8125,0.902368034,1.460702341,13.8672382,0
120.15625,-0.448954996,2.819397993,17.19806393,0
142.6875,0.192324863,3.551839465,17.68863423,0
145.3984375,-0.409536703,2.431438127,15.35699425,0
110.6796875,-0.054126683,1.306020067,13.02743428,0
141.4921875,-0.297977419,2.670568562,16.28231811,0
127.0390625,-0.29341351,4.209866221,21.95656101,0
123.9453125,0.420305986,2.282608696,17.26903192,0
126.3046875,-0.620564338,4.248327759,25.25408088,0
125.875,-0.133740073,7.765886288,38.63012203,0
128.625,-0.697688359,3.414715719,19.41046465,0
121.6171875,-0.31529032,2.565217391,16.90243281,0
120.15625,0.342030315,1.533444816,15.92030902,0
106.625,1.674721122,1.202341137,12.52038583,0
120.9375,1.284370804,1.735785953,16.3870541,0
131.1015625,-0.261854192,2.840301003,16.87011412,0
115.2734375,-0.394533741,2.285953177,14.00305163,0
153.7734375,-0.301723099,165.2767559,50.91212669,0
115.578125,1.244252519,0.987458194,9.321856033,0
120.421875,0.186340061,1.608695652,14.96307801,0
133.296875,-0.318092359,95.98411371,86.55749292,0
142.5,0.448518295,3.085284281,17.26774452,0
112.578125,0.191636468,1.893812709,12.92574349,0
105.5625,-0.15893406,1.685618729,12.20648002,0
136.1796875,0.64585447,1.285953177,11.08617069,0
107.1796875,1.91957364,4.298494983,26.06267268,0
103.4140625,0.51168986,2.044314381,12.99004801,0
111.0234375,-0.247511097,2.110367893,19.33331623,0
111.5078125,0.111256041,2.632943144,19.92204419,0
92.9921875,1.182402063,7.035953177,32.34695705,0
120.7109375,-0.246459933,1.892140468,11.82032029,0
113.578125,-0.22653219,2.551839465,19.05768803,0
139.421875,-0.01672587,1.404682274,14.24176503,0
70.8828125,4.096050525,3.737458194,24.97697203,1
130.0625,-0.167554216,2.256688963,17.74716041,0
91.953125,1.202888731,1.449832776,12.85375646,0
121.8203125,-0.06654832,1.181438127,9.659661146,0
101.40625,0.148143243,4.346153846,24.10166407,0
136.25,-0.500946619,2.847826087,22.2423243,0
93.7734375,1.291231795,1.482441472,12.95905022,0
106.640625,1.305356633,3.946488294,26.77733304,0
83.546875,1.547980343,2.251672241,18.10031612,0
147.6328125,0.445395957,2.783444816,17.33982869,0
118.5078125,0.27505423,7.058528428,27.86847848,0
74.625,3.085969185,2.741638796,21.44560605,0
155.453125,-0.544593002,62.19314381,84.81306606,0
117.5625,-0.517021157,3.107859532,21.60134174,0
89.796875,1.253321343,5.403846154,27.19138079,0
132.0078125,-0.48305333,8.346989967,37.19564337,0
145.3203125,-0.641908987,59.23494983,35.48562971,0
136.71875,-0.7109024,1.007525084,10.42615907,0
140.7578125,0.1025301,3.994983278,26.07337809,0
71.4453125,6.695118921,13.02508361,44.70222219,1
109.9296875,-0.005248321,2.29180602,13.89614969,0
121.6796875,0.789404478,0.949832776,11.57103226,0
122.5546875,0.240475556,1.247491639,11.92825341,0
32.1328125,35.73572145,33.77508361,62.58116133,1
25.78125,44.77445582,26.16722408,55.69598074,1
97.765625,2.164240008,3.211538462,19.35363302,0
123.8203125,-0.372553152,3.668060201,20.54787256,0
112.4140625,-0.48807664,1.372909699,10.00667345,0
93.515625,1.5103959,1.969063545,14.78145858,0
90.3046875,2.432726486,2.20735786,12.8798985,0
117.390625,0.0955331,2.12541806,15.48100539,0
138.9296875,-0.306605476,17.25668896,51.1418628,0
101.546875,0.042812252,1.525919732,14.50095708,0
140.9140625,0.265396723,11.7826087,44.11792003,0
88.734375,1.01079323,8.069397993,34.54246139,1
112.6875,0.498764148,1.176421405,10.51618338,0
114.0703125,0.160469435,1.204013378,12.36208942,0
114.8984375,0.386854184,1.593645485,17.16189174,0
101.9765625,1.106429082,5.658026756,31.23670464,0
123.6640625,0.696762183,3.168060201,24.91214026,0
127.0234375,-0.304136457,6.634615385,29.40572668,0
120.078125,0.048834434,11.01170569,42.80075403,0
96.1015625,1.00128592,1.102006689,12.62487972,0
45.4296875,24.71317852,21.31438127,52.65820083,1
114.6015625,-0.232368177,5.790133779,27.09546365,0
95.3515625,1.260704131,2.323578595,16.29134245,0
115.46875,0.271055373,0.704849498,8.867135777,0
109.9140625,-0.084425828,0.551003344,9.671437138,0
134.65625,-0.129919568,3.425585284,21.54776869,0
120.8125,-0.119346507,1.678093645,14.54266776,0
121.5625,0.109156135,1.415551839,12.51889778,0
29.03125,43.80746956,34.37876254,58.76396454,1
131.0859375,-0.224831493,9.588628763,34.26177513,0
95.8125,1.564413195,2.469899666,19.43955378,0
109.8046875,0.384053013,0.912207358,12.04075374,0
138.015625,0.079739907,0.747491639,9.568785586,0
88.4921875,0.370741182,3.251672241,17.51681578,0
130.0859375,-0.443366349,1.18729097,14.0719617,0
109.796875,2.581525567,1.816053512,17.20220906,0
121.96875,-0.038008214,7.129598662,29.2136478,0
127.75,0.456432033,2.927257525,18.31201772,0
107.1875,-0.18282943,5.286789298,26.88030311,0
109.96875,-0.210458786,2.096153846,15.45702702,0
130.765625,-0.051153796,3.188963211,18.88849729,0
113.921875,-0.400711329,1.91722408,15.25438709,0
130.7265625,-0.593162838,1.448996656,16.36983442,0
100.484375,0.316082188,2.109531773,14.89996328,0
123.09375,-0.271854851,1.732441472,15.44632473,0
121.2734375,0.476852152,2.612876254,16.35301824,0
114.78125,0.555431166,82.28846154,94.22532004,0
71.3984375,6.299382891,31.65551839,64.225903,1
114.7578125,0.342527449,5.606187291,29.12313143,0
130.296875,-0.079880707,3.379598662,23.40917948,0
117.53125,-0.331143217,9.095317726,39.11176351,0
110.3359375,-0.164824183,3.485785953,18.78386036,0
132.59375,0.283999669,2.651337793,18.96012379,0
112.953125,0.074030019,1.718227425,16.0106581,0
24.953125,46.09974488,47.05351171,61.68625828,1
113.6484375,-0.594680133,2.324414716,19.44334294,0
110.578125,1.150144815,1.621237458,16.0723547,0
118.6640625,-0.490737116,13.82441472,44.00213896,0
106.4921875,0.131655743,2.47826087,17.60863165,0
137.5234375,-0.444357749,2.43812709,14.14238457,0
106.5078125,3.217681107,1.518394649,15.65056859,0
128.6875,-0.310632887,0.686454849,8.561181572,0
114.2265625,0.817609572,1.431438127,15.00828584,0
125.546875,-0.00514338,4.255852843,23.62722108,0
115.2109375,-0.127405014,4.087792642,26.30903589,0
115.828125,-0.414752654,1.331103679,14.60359381,0
92.3515625,2.413521986,42.93227425,70.31535222,0
116.125,0.779996194,32.66889632,67.17412906,0
112.9765625,0.198164953,2.255016722,19.57404303,0
120.6796875,-0.377603398,3.415551839,22.26171614,0
144.828125,0.418894718,1.948160535,12.5199101,0
142,0.043318671,10.48494983,39.57310589,0
129.8828125,-0.274209522,4.779264214,27.18424265,0
145.71875,-0.162574079,2.990802676,16.86020871,0
126.5078125,-0.23545352,3.14632107,17.50082162,0
99.8203125,1.091917208,2.588628763,17.56934672,0
142.5546875,-0.873392607,52.30434783,81.78936983,0
108.34375,0.809591875,3.027591973,14.71053161,0
102.171875,-0.121100492,2.563545151,18.28335525,0
117.609375,0.159091157,3.102842809,21.18204954,0
84.7890625,1.564519264,1.638795987,12.3073774,0
89.7421875,1.376764854,2.64632107,19.92157269,0
124.0390625,-0.488166109,6.136287625,26.68556512,0
104.6875,-0.039274037,8.262541806,35.47538553,0
90.140625,0.567387084,3.367892977,21.71039482,0
96.3203125,0.502140158,3.341137124,19.59316173,0
106.5078125,1.278957724,2.127926421,18.92533797,0
132.640625,-0.266753291,1.31187291,10.69400605,0
86.5234375,2.776126933,3.028428094,20.50836018,0
123.1640625,-0.618906387,3.074414716,19.09443126,0
95.140625,1.055755487,1.788461538,16.1369422,0
131.1328125,0.566602247,2.887123746,21.37751455,0
24.3359375,21.07219852,122.5083612,65.61393188,1
125,-0.455179989,91.90217391,91.36574098,0
57.265625,10.98865798,19.17558528,57.08473083,1
127.53125,-0.053058686,1.10451505,10.46534078,0
69.234375,5.760894094,12.01839465,44.85330601,1
125.0703125,-0.018956144,3.118729097,17.28274461,0
136.5546875,-0.541188551,4.005852843,23.70197061,0
132.890625,-0.181300815,5.601170569,27.07404622,0
114.640625,0.055746733,1.212374582,11.09347849,0
65.3984375,5.810580891,87.96571906,72.43958153,1
107.984375,0.095686889,3.066053512,19.05176415,0
32.6796875,12.18574029,163.4573579,76.22273527,1
123.1953125,-0.409028356,3.83361204,21.99824957,0
129.6953125,-0.274919093,1.977424749,14.89462402,0
132.078125,-0.20062049,3.561036789,22.37100788,0
108.46875,0.737700059,1.494983278,12.32635137,0
133.296875,-0.26468656,1.751672241,17.58218273,0
110.375,0.18478548,1.240802676,11.92116835,0
82.4140625,1.911145724,1.081103679,10.19283689,0
128.0859375,-0.065048746,2.253344482,13.56750238,0
106.078125,0.460874681,4.159698997,26.71020776,0
116.515625,-0.61279593,1.768394649,13.32431972,0
98.0390625,1.201046515,4.171404682,23.14506134,0
111.2734375,2.093377476,2.294314381,17.38065856,0
106.9296875,0.989107845,4.869565217,26.10993692,0
127.796875,-0.873430899,1.99916388,14.03903419,0
117.1484375,-0.460303781,2.039297659,13.32137973,0
79.09375,3.791725451,21.47826087,56.99373928,0
98.3828125,0.598112928,1.862876254,18.07586927,0
138.6875,0.322462873,1.814381271,14.41932907,0
105.390625,-0.021712912,8.819397993,32.44090318,0
127.40625,-0.023268866,3.778428094,25.23525238,0
111.515625,1.251316391,2.06270903,19.30451056,0
99.3359375,-0.100266109,3.415551839,19.89753163,0
138.4609375,-0.176243068,2.443143813,18.3133067,0
123.2109375,0.592964572,1.468227425,11.15660012,0
95.4375,1.019838033,3.532608696,19.71400297,0
144.4296875,-0.269289796,2.585284281,17.64444215,0
120.28125,-0.010712006,1.781772575,15.95824513,0
129.546875,-0.001451403,3.352006689,21.53318209,0
117.2890625,0.36452689,2.379598662,17.49241743,0
133.1875,0.059127393,5.214882943,25.57064081,0
124.4921875,-0.076395427,5.255852843,26.70280679,0
138.515625,-0.387979406,10.26839465,38.95451045,0
134.9453125,0.328758906,1.783444816,11.99229519,0
103.8046875,-0.219591185,10.17809365,41.45490625,0
84.7421875,1.566093048,1.27090301,15.29203531,0
133.078125,-0.169324172,2.66638796,17.54578075,0
121.3515625,-0.67961006,1.158026756,12.53827361,0
103.90625,-0.176073708,16.68394649,57.22319246,0
133.9296875,0.067191144,2.795986622,15.87403964,0
142.78125,-0.449601586,3.334448161,23.8443991,0
129.890625,-0.392431631,2.798494983,21.50185567,0
107.7421875,1.043842351,2.313545151,23.00104368,0
